2021-06-09 19:59:34.194 [main] INFO  com.dz.o2o.Newo2oApplication - Starting Newo2oApplication on dongzheng.local with PID 11460 (/Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o/target/classes started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 19:59:34.197 [main] INFO  com.dz.o2o.Newo2oApplication - No active profile set, falling back to default profiles: default
2021-06-09 19:59:36.605 [main] INFO  com.dz.o2o.Newo2oApplication - Started Newo2oApplication in 2.608 seconds (JVM running for 3.015)
2021-06-09 20:13:33.851 [main] INFO  com.dz.o2o.Newo2oApplication - Starting Newo2oApplication on dongzheng.local with PID 11563 (/Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o/target/classes started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 20:13:33.854 [main] INFO  com.dz.o2o.Newo2oApplication - No active profile set, falling back to default profiles: default
2021-06-09 20:13:36.368 [main] INFO  com.dz.o2o.Newo2oApplication - Started Newo2oApplication in 2.724 seconds (JVM running for 3.158)
2021-06-09 20:33:08.524 [main] INFO  com.dz.o2o.Newo2oApplication - Starting Newo2oApplication on dongzheng.local with PID 11703 (/Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o/target/classes started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 20:33:08.526 [main] INFO  com.dz.o2o.Newo2oApplication - No active profile set, falling back to default profiles: default
2021-06-09 20:33:10.997 [main] INFO  com.dz.o2o.Newo2oApplication - Started Newo2oApplication in 2.84 seconds (JVM running for 3.249)
2021-06-09 20:34:50.035 [main] INFO  com.dz.o2o.Newo2oApplication - Starting Newo2oApplication on dongzheng.local with PID 11724 (/Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o/target/classes started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 20:34:50.040 [main] INFO  com.dz.o2o.Newo2oApplication - No active profile set, falling back to default profiles: default
2021-06-09 20:34:53.419 [main] INFO  com.dz.o2o.Newo2oApplication - Started Newo2oApplication in 3.659 seconds (JVM running for 4.508)
2021-06-09 20:37:54.635 [main] INFO  com.dz.o2o.Newo2oApplication - Starting Newo2oApplication on dongzheng.local with PID 11757 (/Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o/target/classes started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 20:37:54.638 [main] INFO  com.dz.o2o.Newo2oApplication - No active profile set, falling back to default profiles: default
2021-06-09 20:37:57.014 [main] INFO  com.dz.o2o.Newo2oApplication - Started Newo2oApplication in 2.786 seconds (JVM running for 3.198)
2021-06-09 20:38:39.756 [main] INFO  com.dz.o2o.Newo2oApplication - Starting Newo2oApplication on dongzheng.local with PID 11769 (/Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o/target/classes started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 20:38:39.760 [main] INFO  com.dz.o2o.Newo2oApplication - No active profile set, falling back to default profiles: default
2021-06-09 20:38:43.082 [main] INFO  com.dz.o2o.Newo2oApplication - Started Newo2oApplication in 3.605 seconds (JVM running for 4.386)
